weekday,dayofyear,timeslot,timeofday,grid,solar,zenith,DHI,DNI,GHI,Temp,minute,Wind,consumption,hour_angle_omega,declination_angle_delta,elevation_alpha,azimuth,DirHI,supervised_prediction,unsup_solar,load,Cloud,Dew,Wind,Water,hum,Press,Surface Albedo,dis_load
1,196,17,4,9.947,0.008,94.95,0,0,0,14.95,15,0,9.955,-2.05492056,0.375546094,-0.086394,0.970310571,0,0,0,9.947,0,15,0.3,1.9,1,985,0.16,9.947
1,196,18,4,8.378,0.012,92.7,0,0,0,15.4,30,0,8.39,-1.98947056,0.375546094,-0.047124,1.016296905,0,0,0,8.378,0,15.4,0.2,1.9,1,985,0.16,8.378
1,196,19,4,6.692,0.027,90.18,8.5,65,11,15.85,45,0,6.719,-1.92402056,0.375546094,-0.0031416,1.061183755,-0.151110711,0,0.132360572,6.824360572,0,15.9,0.2,1.9,1,986,0.16,6.824360572
1,196,20,5,5.338,0.289,87.66,17,130,22,16.3,0,0,5.627,-1.85857056,0.375546094,0.0408408,1.104944779,3.92779284,0,0.696013877,6.034013877,0,15.9,0.1,1.9,0.9779,986,0.16,6.034013877
1,196,21,5,4.922,0.756,85.235,27.5,242,52,16.9,15,0,5.678,-1.79312056,0.375546094,0.083165133,1.147863562,14.87605001,0.450150579,1.752517304,6.674517304,0,16,0.1,2,0.9415,986,0.16,6.674517304
1,196,22,5,6.273,1.298,82.81,38,354,82,17.5,30,0,7.571,-1.72767056,0.375546094,0.125489467,1.190112763,32.78700951,1.716472268,3.506926518,9.779926518,0,16,0.1,2,0.9065,986,0.16,9.779926518
1,196,23,5,5.51,2.064,80.245,46,429.5,122,18.15,45,0,7.574,-1.66222056,0.375546094,0.170257267,1.231696763,53.8518126,3.591990948,5.620136738,11.13013674,0,16,0.1,2,0.8684,986,0.16,11.13013674
1,196,24,6,4.699,3.161,77.68,54,505,162,18.8,0,0,7.86,-1.59677056,0.375546094,0.215025067,1.272870781,79.73708567,5.959555149,8.168296484,12.86729648,0,16,0,2,0.8365,986,0.16,12.86729648
1,196,25,6,4.185,4.892,75.03,60,558.5,206.5,19.4,15,0,9.077,-1.53132056,0.375546094,0.2612764,1.313685255,106.7585279,8.528042793,10.77661292,14.96161292,0,16,0,2,0.8059,986,0.16,14.96161292
1,196,26,6,2.292,7.07,72.38,66,612,251,20,30,0,9.362,-1.46587056,0.375546094,0.307527733,1.354394726,137.0882633,11.39288616,13.64153553,15.93353553,0,16,0,2.1,0.7765,986,0.16,15.93353553
1,196,27,6,-1.546,9.458,69.675,76.5,611.5,288.5,20.6,45,0,7.912,-1.40042056,0.375546094,0.354739,1.395100023,157.17737,14.13574982,16.17247131,14.62647131,0,15.3,0,2.1,0.7181,986,0.16,14.62647131
1,196,28,7,-3.678,12.939,66.97,87,611,326,21.2,0,0,9.261,-1.33497056,0.375546094,0.401950267,1.436047492,176.8834596,16.78615189,18.61478497,14.93678497,7,15.3,0,2.1,0.6921,986,0.16,14.93678497
1,196,29,7,-7.876,16.827,64.23,86,668.5,379,21.65,15,0,8.951,-1.26952056,0.375546094,0.4497724,1.47739843,215.0717119,19.71433449,21.49288275,13.61688275,1,15.3,0,2.1,0.6755,986,0.16,13.61688275
1,196,30,7,-13.858,21.889,61.49,85,726,432,22.1,30,0,8.031,-1.20407056,0.375546094,0.497594533,1.519406728,256.431721,22.87950897,24.57300918,10.71500918,0,15.3,0,2.2,0.6552,986,0.16,10.71500918
1,196,31,7,-18.428,25.292,58.73,89,748,478,22.55,45,0,6.864,-1.13862056,0.375546094,0.545765733,1.562309652,287.3171419,25.71541023,27.22584368,8.797843679,7,15.2,0,2.2,0.6292,986,0.16,8.79784368
1,196,32,8,-21.477,28.715,55.97,93,770,524,23,0,0,7.238,-1.07317056,0.375546094,0.593936933,1.606403912,318.8760691,28.54472733,29.86626599,8.389265987,0,15.2,0,2.2,0.6142,986,0.16,8.38926599
1,196,33,8,-22.437,31.42,53.215,92.5,796.5,570,23.4,15,0,8.983,-1.00772056,0.375546094,0.642020867,1.6520155,352.9476372,31.20452499,32.34227213,9.905272128,0,15.2,0.1,2.2,0.5996,986,0.16,9.90527213
1,196,34,8,-25.728,34.917,50.46,92,823,616,23.8,30,0,9.189,-0.94227056,0.375546094,0.6901048,1.699542214,387.7130976,33.85705566,34.80594466,9.077944662,0,15.2,0.1,2.3,0.5854,986,0.16,9.07794466
1,196,35,8,-30.916,38.341,47.735,93.5,836.5,656,24.15,45,0,7.425,-0.87682056,0.375546094,0.737665133,1.749391387,416.3225105,36.18408585,36.93173372,6.015733718,0,15.2,0.1,2.3,0.5731,986,0.16,6.01573372
1,196,36,9,-34.736,41.073,45.01,95,850,696,24.5,0,0,6.337,-0.81137056,0.375546094,0.785225467,1.802200597,444.6933484,38.43004227,38.98143834,4.245438339,0,15.2,0.1,2.3,0.5629,986,0.16,4.24543834
1,196,37,9,-37.479,44.654,42.35,95,863,732.5,24.85,15,0,7.175,-0.74592056,0.375546094,0.831651333,1.858389623,471.9687961,40.45645523,40.81842575,3.339425748,0,15.2,0.1,2.3,0.5497,986,0.16,3.33942575
1,196,38,9,-37.248,46.641,39.69,95,876,769,25.2,30,0,9.393,-0.68047056,0.375546094,0.8780772,1.919126143,498.8286797,42.39107513,42.57075806,5.322758063,0,15.2,0.1,2.3,0.54,986,0.16,5.32275806
1,196,39,9,-39.507,48.191,37.145,93.5,887.5,800.5,25.5,45,0,8.684,-0.61502056,0.375546094,0.922495933,1.984595564,523.5027983,44.05947876,44.06606204,4.559062044,0,15.3,0.1,2.4,0.5316,986,0.16,4.55906204
1,196,40,10,-42.514,50.57,34.6,92,899,832,25.8,0,0,8.056,-0.54957056,0.375546094,0.966914667,2.05714505,547.6005547,45.62969208,45.47213419,2.958134192,0,15.3,0.1,2.4,0.5223,986,0.16,2.95813419
1,196,41,10,-44.753,51.997,32.25,93.5,904,857.5,26.05,15,0,7.244,-0.48412056,0.375546094,1.00793,2.13585203,565.758925,46.96463013,46.65445729,1.901457285,0,15.3,0.1,2.4,0.5131,986,0.16,1.90145729
1,196,42,10,-46.172,53.401,29.9,95,909,883,26.3,30,0,7.229,-0.41867056,0.375546094,1.048945333,2.225823233,583.1275896,48.18880081,47.73752916,1.565529157,0,15.3,0.1,2.4,0.5071,986,0.16,1.56552916
1,196,43,10,-47.11,56.111,27.865,95.5,912,901.5,26.55,45,0,9.001,-0.35322056,0.375546094,1.084462867,2.322428643,596.6293461,49.08842468,48.51107728,1.401077278,0,15.2,0.1,2.4,0.4976,985,0.16,1.40107728
1,196,44,11,-48.983,56.781,25.83,96,915,920,26.8,0,0,7.798,-0.28777056,0.375546094,1.1199804,2.43754191,609.4522273,49.8857193,49.19337732,0.210377318,0,15.2,0.1,2.4,0.4889,985,0.16,0.21037732
1,196,45,11,-46.435,54.851,24.3,97.5,916,932.5,26.95,15,0,8.416,-0.22232056,0.375546094,1.146684,2.5539318,617.786345,50.47727585,49.68688384,3.251883845,0,15.2,0.1,2.5,0.4861,985,0.16,3.25188384
1,196,46,11,-52.311,59.412,22.77,99,917,945,27.1,30,0,7.101,-0.15687056,0.375546094,1.1733876,2.701957332,625.696218,50.97731781,54.18829474,1.877294737,0,15.2,0.1,2.5,0.4804,985,0.16,1.87729474
1,196,47,11,-49.737,58.096,21.965,100,917,950.5,27.3,45,0,8.359,-0.09142056,0.375546094,1.187437533,2.823883902,629.3242897,51.18450165,50.23970563,0.502705629,0,15,0.1,2.5,0.4691,985,0.16,0.50270563
1,196,48,12,-48.978,57.288,21.16,101,917,956,27.5,0,0,8.31,-0.02597056,0.375546094,1.201487467,3.007501308,632.8281344,51.30199432,50.29183294,1.313832945,0,15,0.1,2.5,0.4637,985,0.16,1.31383294
1,196,49,12,-48.295,56.811,21.255,101,916.5,955,27.6,15,0,8.516,0.03947944,0.375546094,1.1998294,3.308947343,632.0762936,51.07802582,49.97822631,1.683226306,0,15,0.1,2.5,0.461,985,0.16,1.68322631
1,196,50,12,-48.277,55.665,21.35,101,916,954,27.7,30,0,7.388,0.10492944,0.375546094,1.198171333,3.371464964,631.3231598,50.91706467,49.81697898,1.539978983,0,15,0.1,2.5,0.4583,985,0.16,1.53997898
1,196,51,12,-49.366,58.1,22.325,111,897.5,941,27.85,45,0,8.734,0.17037944,0.375546094,1.181154333,3.54850144,614.3687102,50.23349762,52.22006656,2.854066565,0,14.9,0.1,2.6,0.452,985,0.16,2.85406656
1,196,52,13,-49.693,57.593,23.3,121,879,928,28,0,0,7.9,0.23582944,0.375546094,1.164137333,3.675238504,597.4133336,49.52595139,53.86115415,4.168154146,0,14.8,0.1,2.6,0.4463,984,0.16,4.16815415
1,196,53,13,-48.94,56.173,24.955,230,670.5,840,28,15,0,7.233,0.30127944,0.375546094,1.135252067,3.815641203,449.8478422,46.3302002,54.42224173,5.482241727,0,14.8,0.1,2.6,0.4463,984,0.16,5.48224173
1,196,54,13,-35.919,43.79,26.61,339,462,752,28,30,0,7.871,0.36672944,0.375546094,1.1063668,3.928788157,305.6671245,43.34950638,42.71532931,6.796329308,7,14.8,0.1,2.6,0.4463,984,0.16,6.79632931
1,196,55,13,-37.352,45.221,28.72,362.5,393.5,708.5,28.05,45,0,7.869,0.43217944,0.375546094,1.069540267,4.03771286,255.3677137,41.39886093,40.85631043,3.504310428,7,14.8,0.1,2.7,0.4439,984,0.16,3.50431043
1,196,56,14,-34.656,42.595,30.83,386,325,665,28.1,0,0,7.939,0.49762944,0.375546094,1.032713733,4.130370527,206.5156453,39.54660034,39.0993762,4.443376198,7,14.8,0.1,2.7,0.4439,984,0.16,4.4433762
1,196,57,14,-33.196,41.29,33.23,359.5,357.5,657.5,28.1,15,0,8.094,0.56307944,0.375546094,0.990825733,4.216137918,221.2904573,38.78871155,38.33481883,5.13881883,7,14.8,0.1,2.7,0.4439,984,0.16,5.13881883
1,196,58,14,-35.427,43.225,35.63,333,390,650,28.1,30,0,7.798,0.62852944,0.375546094,0.948937733,4.29181831,234.5732556,37.88922119,37.44000363,2.013003627,7,14.8,0.1,2.8,0.4439,984,0.16,2.01300363
1,196,59,14,-34.703,42.952,38.205,317.5,393,626,28.1,45,0,8.249,0.69397944,0.375546094,0.9039954,4.361501474,228.5275865,36.39815521,35.98859078,1.285590778,7,15.1,0.1,2.8,0.4522,984,0.16,1.28559078
1,196,60,15,-28.734,36.225,40.78,302,396,602,28.1,0,0,7.491,0.75942944,0.375546094,0.859053067,4.42479094,221.8970406,34.83719635,34.47472541,5.740725408,7,15.1,0.1,2.8,0.4522,984,0.16,5.74072541
1,196,61,15,-29.674,37.127,43.46,261.5,456.5,590.5,28.05,15,0,7.453,0.82487944,0.375546094,0.812278133,4.483613264,245.2014366,33.55525589,33.21219729,3.538197286,7,15.1,0.1,2.8,0.4549,984,0.16,3.53819729
1,196,62,15,-28.868,37.718,46.14,221,517,579,28,30,0,8.85,0.89032944,0.375546094,0.7655032,4.538296135,265.0896477,31.95146179,31.65120389,2.783203894,7,15.1,0.1,2.9,0.4549,984,0.16,2.78320389
1,196,63,15,-19.973,32.39,48.875,217,490,540,27.95,45,0,12.417,0.95577944,0.375546094,0.717768333,4.589815013,238.4839242,29.72779846,29.52141832,9.548418318,7,15.4,0.1,2.9,0.4657,984,0.16,9.54841832
1,196,64,16,-17.314,29.758,51.61,213,463,501,27.9,0,0,12.444,1.02122944,0.375546094,0.670033467,4.638635551,212.7712063,27.55566978,27.44220144,10.12820144,7,15.4,0.1,2.9,0.4657,984,0.16,10.12820144
1,196,65,16,-11.838,25.986,54.37,195.5,461,464,27.7,15,0,14.148,1.08667944,0.375546094,0.621862267,4.685312635,198.7310425,25.21380615,25.19268607,13.35468607,7,15.4,0.1,2.9,0.4712,984,0.16,13.35468607
1,196,66,16,-6.637,21.408,57.13,178,459,427,27.5,30,0,14.771,1.15212944,0.375546094,0.573691067,4.73024713,184.3456684,22.803339,22.88076716,16.24376716,7,15.4,0.1,2.9,0.4767,984,0.16,16.24376716
1,196,67,16,-1.964,16.989,59.89,160.5,457.5,389.5,27.25,45,0,15.025,1.21757944,0.375546094,0.525519867,4.773805057,169.8379376,20.34237862,20.52445255,18.56045255,7,15.1,0.1,2.9,0.4749,984,0.16,18.56045255
1,196,68,17,2.526,14.275,62.65,143,456,352,27,0,0,16.801,1.28302944,0.375546094,0.477348667,4.816292997,155.0286541,17.81517601,18.10762579,20.63362579,7,15.1,0.1,2.9,0.4804,984,0.16,20.63362579
1,196,69,17,12.837,9.985,65.385,126.5,451,314,26.35,15,0,22.822,1.34847944,0.375546094,0.4296138,4.858003562,139.0092943,15.2851963,15.69138916,28.52838916,7,15.1,0.1,2.9,0.4976,984,0.16,28.52838916
1,196,70,17,19.901,7.23,68.12,110,446,276,25.7,30,0,27.131,1.41392944,0.375546094,0.381878933,4.899147137,122.9942617,12.70859241,13.23194279,33.13294279,7,15.1,0.1,2.9,0.5186,984,0.16,33.13294279
1,196,71,17,19.547,7.709,70.82,96.5,411,233,25.05,45,0,27.256,1.47937944,0.375546094,0.334754933,4.939977754,99.9214611,10.08644295,10.6863727,30.2333727,7,17.2,0.1,2.9,0.6145,984,0.16,30.2333727
1,196,72,18,15.194,7.117,73.52,83,376,190,24.4,0,0,22.311,1.54482944,0.375546094,0.287630933,4.980638238,78.93147967,7.632624626,8.292922627,23.48692263,7,17.2,0.2,2.9,0.6406,984,0.16,23.48692263
1,196,73,18,13.764,4.717,76.155,68.5,384.5,160,24.4,15,0,18.481,1.61027944,0.375546094,0.2416414,5.021394451,68.08707857,5.333739758,6.12450605,19.88850605,7,17.2,0.2,2.9,0.6406,984,0.16,19.88850605
1,196,74,18,12.015,2.914,78.79,54,393,130,24.4,30,0,14.929,1.67572944,0.375546094,0.195651867,5.062317774,56.53715467,2.945961714,3.875159083,15.89015908,7,17.2,0.2,2.9,0.6406,984,0.16,15.89015908
1,196,75,18,10.423,1.391,81.34,43.5,322,95,23.1,45,0,11.814,1.74117944,0.375546094,0.151145867,5.103667213,35.87806597,1.275668859,2.142291974,12.56529197,7,17.2,0.2,2.9,0.6406,984,0.16,12.56529197
1,196,76,19,14.307,0.515,83.89,33,251,60,21.8,0,0,14.822,1.80662944,0.375546094,0.106639867,5.145484463,19.76976856,0.065974161,0.823846773,15.13084677,0,16.3,0.4,2.9,0.708,984,0.17,15.13084677
1,196,77,19,18.863,0.146,86.265,21.5,161.5,36,21.6,15,0,19.009,1.87207944,0.375546094,0.0651882,5.188041057,7.78512523,0,0.067613041,18.93061304,0,16.3,0.4,2.9,0.7166,984,0.17,18.93061304
1,196,78,19,18.847,0.022,88.64,10,72,12,21.4,30,0,18.869,1.93752944,0.375546094,0.023736533,5.231299014,1.264563741,0,0,18.847,7,16.3,0.4,2.9,0.7262,985,0.17,18.847
1,196,79,19,18.097,0.014,91.175,5,36,6,21.15,45,0,18.111,2.00297944,0.375546094,-0.020507667,5.27546539,-0.546285947,0,0,18.097,0,16,0.4,2.9,0.7212,985,0.17,18.097
1,196,80,20,18.458,0.014,93.71,0,0,0,20.9,0,0,18.472,2.06842944,0.375546094,-0.064751867,5.320882991,0,0,0,18.458,0,16,0.4,2.9,0.7345,985,0.17,18.458
1,196,81,20,15.748,0.01,95.935,0,0,0,20.8,15,0,15.758,2.13387944,0.375546094,-0.103585533,5.367404732,0,0,0,15.748,0,16,0.3,2.9,0.7391,985,0.17,15.748
1,196,82,20,15.764,0.01,98.16,0,0,0,20.7,30,0,15.774,2.19932944,0.375546094,-0.1424192,5.415360184,0,0,0,15.764,0,16,0.3,2.9,0.7436,985,0.17,15.764
1,196,83,20,19.868,0.01,100.215,0,0,0,20.6,45,0,19.878,2.26477944,0.375546094,-0.1782858,5.464559138,0,0,0,19.868,0,16,0.3,2.9,0.7507,985,0.17,19.868
1,196,84,21,18.91,0.01,102.27,0,0,0,20.5,0,0,18.92,2.33022944,0.375546094,-0.2141524,5.515564097,0,0,0,18.91,7,16,0.3,2.9,0.7553,985,0.17,18.91
1,196,85,21,12.848,0.007,104.12,0,0,0,20.5,15,0,12.855,2.39567944,0.375546094,-0.246441067,5.567756755,0,0,0,12.848,7,16,0.3,2.9,0.7553,985,0.17,12.848
1,196,86,21,10.113,0.006,105.97,0,0,0,20.5,30,0,10.119,2.46112944,0.375546094,-0.278729733,5.622179629,0,0,0,10.113,7,16,0.3,2.9,0.7553,985,0.17,10.113
1,196,87,21,10.127,0.006,107.585,0,0,0,20.45,45,0,10.133,2.52657944,0.375546094,-0.306916867,5.677549214,0,0,0,10.127,7,15.9,0.2,3,0.7478,985,0.17,10.127
1,196,88,22,8.168,0.006,109.2,0,0,0,20.4,0,0,8.174,2.59202944,0.375546094,-0.335104,5.735683908,0,0,0,8.168,1,15.9,0.2,3,0.7524,985,0.17,8.168
1,196,89,22,8.213,0.006,110.545,0,0,0,20.3,15,0,8.219,2.65747944,0.375546094,-0.358578733,5.794184464,0,0,0,8.213,7,15.9,0.2,3,0.757,985,0.17,8.213
1,196,90,22,8.675,0.006,111.89,0,0,0,20.2,30,0,8.681,2.72292944,0.375546094,-0.382053467,5.856194299,0,0,0,8.675,7,15.9,0.3,3.1,0.7617,985,0.17,8.675
1,196,91,22,8.272,0.007,112.925,0,0,0,20.05,45,0,8.279,2.78837944,0.375546094,-0.400117667,5.917354779,0,0,0,8.272,7,16,0.3,3.1,0.7708,984,0.17,8.272
1,196,92,23,7.659,0.007,113.96,0,0,0,19.9,0,0,7.666,2.85382944,0.375546094,-0.418181867,5.983216544,0,0,0,7.659,0,16,0.3,3.1,0.7803,984,0.17,7.659
1,196,93,23,10.356,0.007,114.66,0,0,0,19.7,15,0,10.363,2.91927944,0.375546094,-0.4303992,6.046187539,0,0,0,10.356,0,16,0.3,3.2,0.79,984,0.17,10.356
1,196,94,23,8.934,0.007,115.36,0,0,0,19.5,30,0,8.941,2.98472944,0.375546094,-0.442616533,6.116730644,0,0,0,8.934,0,16,0.4,3.2,0.7999,984,0.17,8.934
1,196,95,23,8.153,0.007,115.7,0,0,0,19.25,45,0,8.16,3.05017944,0.375546094,-0.448550667,6.179477271,0,0,0,8.153,0,16.2,0.4,3.3,0.8292,984,0.17,8.153
2,197,0,0,10.096,0.007,116.04,0,0,0,19,0,0,10.103,-3.16757056,0.372689595,-0.4544848,0.049431729,0,0,0,10.096,0,16.2,0.4,3.4,0.8396,984,0.17,10.096
2,197,1,0,9.061,0.007,116,0,0,0,18.8,15,0,9.068,-3.10212056,0.372689595,-0.453786667,0.061179235,0,0,0,9.061,0,16.2,0.4,3.4,0.8501,984,0.17,9.061
2,197,2,0,7.71,0.007,115.96,0,0,0,18.6,30,0,7.717,-3.03667056,0.372689595,-0.453088533,0.105055279,0,0,0,7.71,0,16.2,0.4,3.5,0.8608,984,0.17,7.71
2,197,3,0,7.604,0.007,115.555,0,0,0,18.35,45,0,7.611,-2.97122056,0.372689595,-0.446019933,0.174350346,0,0,0,7.604,0,16.3,0.4,3.5,0.8746,984,0.17,7.604
2,197,4,1,8.183,0.007,115.15,0,0,0,18.1,0,0,8.19,-2.90577056,0.372689595,-0.438951333,0.23560555,0,0,0,8.183,0,16.3,0.4,3.6,0.8912,984,0.17,8.183
2,197,5,1,8.286,0.007,114.385,0,0,0,18.05,15,0,8.293,-2.84032056,0.372689595,-0.425599533,0.303124317,0,0,0,8.286,0,16.3,0.4,3.7,0.8912,984,0.17,8.286
2,197,6,1,8.046,0.007,113.62,0,0,0,18,30,0,8.053,-2.77487056,0.372689595,-0.412247733,0.365286788,0,0,0,8.046,4,16.3,0.3,3.7,0.8968,984,0.17,8.046
2,197,7,1,7.929,0.007,112.52,0,0,0,17.9,45,0,7.936,-2.70942056,0.372689595,-0.393049067,0.429719684,0,0,0,7.929,4,16.4,0.3,3.8,0.9071,984,0.17,7.929
2,197,8,2,6.379,0.007,111.42,0,0,0,17.8,0,0,6.386,-2.64397056,0.372689595,-0.3738504,0.490192048,0,0,0,6.379,4,16.4,0.3,3.8,0.9128,984,0.17,6.379
2,197,9,2,6.481,0.007,110.025,0,0,0,17.9,15,0,6.488,-2.57852056,0.372689595,-0.349503,0.551023613,0,0,0,6.481,4,16.4,0.2,3.9,0.9071,984,0.17,6.481
2,197,10,2,6.637,0.007,108.63,0,0,0,18,30,0,6.644,-2.51307056,0.372689595,-0.3251556,0.608747902,0,0,0,6.637,4,16.4,0.2,4,0.9014,984,0.17,6.637
2,197,11,2,6.632,0.007,106.965,0,0,0,18.1,45,0,6.639,-2.44762056,0.372689595,-0.2960958,0.665973949,0,0,0,6.632,4,16.6,0.2,4,0.9121,984,0.17,6.632
2,197,12,3,6.46,0.007,105.3,0,0,0,18.2,0,0,6.467,-2.38217056,0.372689595,-0.267036,0.720651143,0,0,0,6.46,4,16.6,0.2,4.1,0.9065,984,0.17,6.46
2,197,13,3,8.026,0.007,103.405,0,0,0,18.3,15,0,8.033,-2.31672056,0.372689595,-0.233961933,0.774290575,0,0,0,8.026,4,16.6,0.2,4.2,0.9008,984,0.17,8.026
2,197,14,3,10.502,0.007,101.51,0,0,0,18.4,30,0,10.509,-2.25127056,0.372689595,-0.200887867,0.825840579,0,0,0,10.502,4,16.6,0.1,4.2,0.8952,984,0.17,10.502
2,197,15,3,10.98,0.007,99.425,0,0,0,18.5,45,0,10.987,-2.18582056,0.372689595,-0.164497667,0.876144396,0,0,0,10.98,4,16.9,0.1,4.3,0.904,984,0.17,10.98
2,197,16,4,11.871,0.007,97.34,0,0,0,18.6,0,0,11.878,-2.12037056,0.372689595,-0.128107467,0.92475893,0,0,0,11.871,4,16.9,0.1,4.4,0.8984,984,0.17,11.871
2,197,17,4,11.06,0.008,95.085,0,0,0,18.8,15,0,11.068,-2.05492056,0.372689595,-0.0887502,0.97215411,0,0,0,11.06,4,16.9,0.1,4.4,0.8872,984,0.17,11.06
2,197,18,4,12.882,0.012,92.83,0,0,0,19,30,0,12.894,-1.98947056,0.372689595,-0.049392933,1.018199311,0,0,0,12.882,3,16.9,0.1,4.4,0.8763,984,0.17,12.882
2,197,19,4,10.342,0.012,90.31,5,7.5,5.5,19.2,45,0,10.354,-1.92402056,0.372689595,-0.005410533,1.063143891,-0.030028313,0.273687392,0.317489909,10.65948991,3,17.1,0.1,4.5,0.8749,984,0.17,10.65948991
2,197,20,5,7.393,0.089,87.79,10,15,11,19.4,0,0,7.482,-1.85857056,0.372689595,0.038571867,1.106961023,0.428041562,0.599302113,0.682996147,8.075996147,3,17.1,0.1,4.5,0.8641,984,0.17,8.075996147
2,197,21,5,6.118,0.775,85.365,22,10,23,19.7,15,0,6.893,-1.79312056,0.372689595,0.0808962,1.149932627,0.597979166,1.582429409,1.635525014,7.753525014,3,17.1,0.1,4.5,0.8482,984,0.17,7.753525014
2,197,22,5,6.386,2.366,82.94,34,5,35,20,30,0,8.752,-1.72767056,0.372689595,0.123220533,1.192233742,0.454763131,2.524457216,2.549714234,8.935714234,4,17.1,0.1,4.5,0.8327,984,0.17,8.935714234
2,197,23,5,2.891,4.912,80.37,51,15,54,20.35,45,0,7.803,-1.66222056,0.372689595,0.1680756,1.233866848,1.856867692,3.79805398,3.868248765,6.759248765,3,17.3,0.1,4.5,0.828,984,0.17,6.759248765
2,197,24,6,1.356,6.439,77.8,68,25,73,20.7,0,0,7.795,-1.59677056,0.372689595,0.212930667,1.275088527,3.909517738,5.129171371,5.237702707,6.593702707,4,17.3,0.1,4.5,0.8079,984,0.17,6.593702707
2,197,25,6,2.681,6.591,75.15,88,71.5,108,21.3,15,0,9.272,-1.53132056,0.372689595,0.259182,1.315958261,13.56030173,6.987363338,7.273346565,9.954346565,4,17.3,0.1,4.5,0.7788,984,0.17,9.954346565
2,197,26,6,0.103,9.127,72.5,108,118,143,21.9,30,0,9.23,-1.46587056,0.372689595,0.305433333,1.356723954,26.25768989,9.131595612,9.562902797,9.665902797,3,17.3,0.1,4.5,0.7508,984,0.17,9.665902797
2,197,27,6,-1.864,12.282,69.795,98.5,61,117,22.45,45,0,10.418,-1.40042056,0.372689595,0.3526446,1.397488003,15.5904925,8.04040432,8.246275243,6.382275243,4,17.6,0.1,4.5,0.7419,984,0.17,6.382275243
2,197,28,7,3.952,8.615,67.09,89,4,91,23,0,0,12.567,-1.33497056,0.372689595,0.399855867,1.438495897,1.152285325,6.563053608,6.57460505,10.52660505,4,17.6,0.1,4.5,0.7155,984,0.17,10.52660505
2,197,29,7,2.2,9.927,64.345,130,18,138.5,23.75,15,0,12.127,-1.26952056,0.372689595,0.447765267,1.479906351,5.766923178,9.748378754,9.79479141,11.99479141,4,17.6,0.1,4.4,0.686,984,0.17,11.99479141
2,197,30,7,-2.08,13.455,61.6,171,32,186,24.5,30,0,11.375,-1.20407056,0.372689595,0.495674667,1.52197969,11.26280541,12.94602394,13.01628627,10.93628627,4,17.6,0.1,4.4,0.654,984,0.17,10.93628627
2,197,31,7,-3.203,16.784,58.845,203,70.5,241,25.2,45,0,13.581,-1.13862056,0.372689595,0.5437586,1.564956236,26.99046963,16.16205215,16.29810476,13.09510476,4,18.2,0.1,4.4,0.6506,984,0.17,13.09510476
2,197,32,8,-6.471,19.226,56.09,235,109,296,25.9,0,0,12.755,-1.07317056,0.372689595,0.591842533,1.609123601,44.99949722,19.51101494,19.68718547,13.21618547,4,18.2,0.1,4.3,0.6242,984,0.17,13.21618547
2,197,33,8,-3.923,17.468,53.335,231.5,257,390.5,26.45,15,0,13.545,-1.00772056,0.372689595,0.639926467,1.654811866,113.5634118,23.92051506,24.27617146,20.35317146,4,18.2,0.1,4.3,0.6061,984,0.17,20.35317146
2,197,34,8,-14.529,27.617,50.58,228,405,485,27,30,0,13.088,-0.94227056,0.372689595,0.6880104,1.70241993,190.3099353,28.89949417,29.34422153,14.81522153,3,18.2,0.1,4.3,0.5852,984,0.17,14.81522153
2,197,35,8,-23.968,35.264,47.855,170.5,593.5,575,27.55,45,0,11.296,-0.87682056,0.372689595,0.735570733,1.752354811,294.7010725,32.36511612,32.87484604,8.906846036,1,19.3,0.1,4.3,0.6096,983,0.17,8.90684604
2,197,36,9,-27.773,38.837,45.13,113,782,665,28.1,0,0,11.064,-0.81137056,0.372689595,0.783131067,1.805255974,408.2598313,36.46421051,36.94672994,9.173729943,0,19.3,0.1,4.3,0.5888,983,0.17,9.17372994
2,197,37,9,-31.675,41.486,42.475,116,791.5,699.5,28.5,15,0,9.811,-0.74592056,0.372689595,0.829469667,1.861513156,432.0040917,38.37759781,38.68635059,7.011350591,0,19.3,0.1,4.3,0.5753,983,0.17,7.01135059
2,197,38,9,-37.182,43.812,39.82,119,801,734,28.9,30,0,6.63,-0.68047056,0.372689595,0.875808267,1.922306717,455.2606833,40.19696808,40.33948939,3.15748939,0,19.3,0.1,4.3,0.5621,983,0.17,3.15748939
2,197,39,9,-39.116,45.705,37.275,135,783,757,29.25,45,0,6.589,-0.61502056,0.372689595,0.920227,1.987861928,461.0671613,41.60894775,41.59151211,2.475512105,0,20.2,0.1,4.3,0.5829,983,0.17,2.47551211
2,197,40,10,-36.188,45.425,34.73,151,765,780,29.6,0,0,9.237,-0.54957056,0.372689595,0.964645733,2.060502935,465.2476656,42.85343552,42.69409467,6.506094669,0,20.2,0.1,4.3,0.5696,983,0.17,6.50609467
2,197,41,10,-34.425,42.505,32.385,206,667.5,767,29.85,15,0,8.08,-0.48412056,0.372689595,1.0055738,2.139212575,417.1256775,42.96871567,42.7046912,8.279691196,3,20.2,0.1,4.3,0.5631,983,0.17,8.2796912
2,197,42,10,-36.506,44.953,30.04,261,570,754,30.1,30,0,8.447,-0.41867056,0.372689595,1.046501867,2.229140848,365.1427071,42.77692795,42.44695141,5.940951408,3,20.2,0.1,4.4,0.5536,983,0.17,5.94095141
